model_id,exterior_color,interior_color,price,model_name,condition,location_id,location_type
C_300_COUPE,NIGHT_BLACK,RED_LEATHER,47850,C_CLASS_COUPE,USED,SUNNYVALE_CA_UNITEDSTATES,PLANT
C_300_COUPE,DENIM_BLUE,RED_LEATHER,47850,C_CLASS_COUPE,USED,TUCALOOSA_AL_UNITEDSTATES,PLANT
C_300_COUPE,RED_METALLIC,RED_LEATHER,47850,C_CLASS_COUPE,USED,MEXICOCITY_MEXICO,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,BLACK_MB_TEX,45550,C_CLASS_SEDAN,NEW,TORONTO_ON_CANADA,STORE
C_300_4MATIC_SEDAN,NIGHT_BLACK,BLACK_MB_TEX,45550,C_CLASS_SEDAN,NEW,BUENOSAIRES_ARGENTINA,STORE
C_300_4MATIC_SEDAN,DENIM_BLUE,BLACK_MB_TEX,45550,C_CLASS_SEDAN,NEW,SAOBERNDARDODOCAMPO_BRAZIL,STORE
C_300_4MATIC_SEDAN,RED_METALLIC,BLACK_MB_TEX,45550,C_CLASS_SEDAN,NEW,CENTURION_SOUTHAFRICA,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,NEW,EASTLONDON_SOUTHAFRICA,PLANT
C_300_4MATIC_SEDAN,NIGHT_BLACK,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,NEW,CARIO_EGYPT,STORE
C_300_4MATIC_SEDAN,DENIM_BLUE,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,NEW,TELAVIV_ISRAEL,STORE
C_300_4MATIC_SEDAN,RED_METALLIC,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,NEW,TOKYO_JAPAN,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,RED_LEATHER,45550,C_CLASS_SEDAN,NEW,HITACHI_JAPAN,PLANT
C_300_4MATIC_SEDAN,NIGHT_BLACK,RED_LEATHER,45550,C_CLASS_SEDAN,NEW,PUNE_INDIA,PLANT
C_300_4MATIC_SEDAN,DENIM_BLUE,RED_LEATHER,45550,C_CLASS_SEDAN,NEW,PUNE_INDIA,STORE
C_300_4MATIC_SEDAN,RED_METALLIC,RED_LEATHER,45550,C_CLASS_SEDAN,NEW,HOCHIMINHCITY_VIETNAM,STORE
C_300_SEDAN,POLAR_WHITE,BLACK_MB_TEX,43550,C_CLASS_SEDAN,NEW,SEOUL_KOREA,STORE
C_300_SEDAN,NIGHT_BLACK,BLACK_MB_TEX,43550,C_CLASS_SEDAN,NEW,INSTANBUL_TURKEY,STORE
C_300_SEDAN,DENIM_BLUE,BLACK_MB_TEX,43550,C_CLASS_SEDAN,NEW,JAKARTA_INDONESIA,STORE
C_300_SEDAN,RED_METALLIC,BLACK_MB_TEX,43550,C_CLASS_SEDAN,NEW,KUALA_MALAYSIA,STORE
C_300_SEDAN,POLAR_WHITE,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,NEW,BANGKOK_THAILAND,PLANT
C_300_SEDAN,NIGHT_BLACK,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,NEW,DUBAI_UAE,STORE
C_300_SEDAN,DENIM_BLUE,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,NEW,CEBU_PHILLIPINES,STORE
C_300_SEDAN,RED_METALLIC,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,NEW,HONGKONG_CHINA,STORE
C_300_SEDAN,POLAR_WHITE,RED_LEATHER,43550,C_CLASS_SEDAN,NEW,TAIPEI_TAWIWAN_CHINA,STORE
C_300_SEDAN,NIGHT_BLACK,RED_LEATHER,43550,C_CLASS_SEDAN,NEW,BEIJING_CHINA,STORE
C_300_SEDAN,DENIM_BLUE,RED_LEATHER,43550,C_CLASS_SEDAN,NEW,SHANGHAI_CHINA,PLANT
C_300_SEDAN,RED_METALLIC,RED_LEATHER,43550,C_CLASS_SEDAN,NEW,SINGAPORE_,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,BLACK_MB_TEX,45550,C_CLASS_SEDAN,USED,AUCKLAND_NEWZEALAND,STORE
C_300_4MATIC_SEDAN,NIGHT_BLACK,BLACK_MB_TEX,45550,C_CLASS_SEDAN,USED,MELBOURNE_AUSTRALIA,STORE
C_300_4MATIC_SEDAN,DENIM_BLUE,BLACK_MB_TEX,45550,C_CLASS_SEDAN,USED,SYDNEY_AUSTRALIA,STORE
C_300_4MATIC_SEDAN,RED_METALLIC,BLACK_MB_TEX,45550,C_CLASS_SEDAN,USED,MADRID_SPAIN,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,USED,VALENCIA_SPAIN,PLANT
C_300_4MATIC_SEDAN,NIGHT_BLACK,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,USED,ALMERE_NETHERLANDS,STORE
C_300_4MATIC_SEDAN,DENIM_BLUE,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,USED,UTRECHT_NETHERLANDS,PLANT
C_300_4MATIC_SEDAN,RED_METALLIC,BEIGE_MB_TEX,45550,C_CLASS_SEDAN,USED,MOSCOW_RUSSIA,STORE
C_300_4MATIC_SEDAN,POLAR_WHITE,RED_LEATHER,45550,C_CLASS_SEDAN,USED,ZAGREB_CROATIA,STORE
C_300_4MATIC_SEDAN,NIGHT_BLACK,RED_LEATHER,45550,C_CLASS_SEDAN,USED,BRIXWORTH_UNITEDKINGDOM,STORE
C_300_4MATIC_SEDAN,DENIM_BLUE,RED_LEATHER,45550,C_CLASS_SEDAN,USED,MILTONKEYNES_UNITEDKINGDOM,STORE
C_300_4MATIC_SEDAN,RED_METALLIC,RED_LEATHER,45550,C_CLASS_SEDAN,USED,KIFISSIA_GREECE,STORE
C_300_SEDAN,POLAR_WHITE,BLACK_MB_TEX,43550,C_CLASS_SEDAN,USED,COPENHAGEN_DENMARK,STORE
C_300_SEDAN,NIGHT_BLACK,BLACK_MB_TEX,43550,C_CLASS_SEDAN,USED,BERLIN_GERMANY,STORE
C_300_SEDAN,DENIM_BLUE,BLACK_MB_TEX,43550,C_CLASS_SEDAN,USED,BREMEN_GERMANY,PLANT
C_300_SEDAN,RED_METALLIC,BLACK_MB_TEX,43550,C_CLASS_SEDAN,USED,DUSSELDORF_GERMANY,STORE
C_300_SEDAN,POLAR_WHITE,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,USED,DUSSELDORF_GERMANY,PLANT
C_300_SEDAN,NIGHT_BLACK,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,USED,COLOGNE_GERMANY,STORE
C_300_SEDAN,DENIM_BLUE,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,USED,HAMBURG_GERMANY,STORE
C_300_SEDAN,RED_METALLIC,BEIGE_MB_TEX,43550,C_CLASS_SEDAN,USED,MUNICH_GERMANY,STORE
C_300_SEDAN,POLAR_WHITE,RED_LEATHER,43550,C_CLASS_SEDAN,USED,SINDELFINGEN_GERMANY,STORE
C_300_SEDAN,NIGHT_BLACK,RED_LEATHER,43550,C_CLASS_SEDAN,USED,STUTTGART_GERMANY,STORE
C_300_SEDAN,DENIM_BLUE,RED_LEATHER,43550,C_CLASS_SEDAN,USED,MALMO_SWEDEN,STORE
C_300_SEDAN,RED_METALLIC,RED_LEATHER,43550,C_CLASS_SEDAN,USED,LUXMBOURG_,STORE
AMG_CLA_35_COUPE,POLAR_WHITE,BLACK_MB_TEX,47900,CLA_COUPE,NEW,PRAGUE_CZECHREPUBLIC,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,BLACK_MB_TEX,47900,CLA_COUPE,NEW,MILANO_ITALY,STORE
AMG_CLA_35_COUPE,DENIM_BLUE,BLACK_MB_TEX,47900,CLA_COUPE,NEW,ROME_ITALY,STORE
AMG_CLA_35_COUPE,RED_METALLIC,BLACK_MB_TEX,47900,CLA_COUPE,NEW,BUCAREST_ROMANIA,STORE
AMG_CLA_35_COUPE,POLAR_WHITE,BEIGE_MB_TEX,47900,CLA_COUPE,NEW,BRATISLAVA_SLOVAKIA,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,47900,CLA_COUPE,NEW,LEBOURGET_FRANCE,STORE
AMG_CLA_35_COUPE,DENIM_BLUE,BEIGE_MB_TEX,47900,CLA_COUPE,NEW,ZURICH_SWITZERLAND,STORE
AMG_CLA_35_COUPE,RED_METALLIC,BEIGE_MB_TEX,47900,CLA_COUPE,NEW,EUGENDORF_AUSTRALIA,STORE
AMG_CLA_35_COUPE,POLAR_WHITE,RED_LEATHER,47900,CLA_COUPE,NEW,BRUSSELS_BELGIUM,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,RED_LEATHER,47900,CLA_COUPE,NEW,WARSAW_POLAND,STORE
AMG_CLA_35_COUPE,DENIM_BLUE,RED_LEATHER,47900,CLA_COUPE,NEW,BUDAPEST_HUNGRARY,STORE
AMG_CLA_35_COUPE,RED_METALLIC,RED_LEATHER,47900,CLA_COUPE,NEW,LISBON_PORTUGAL,STORE
AMG_CLA_45_COUPE,POLAR_WHITE,BLACK_MB_TEX,55900,CLA_COUPE,NEW,ATLANTA_GA_UNITEDSTATES,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,BLACK_MB_TEX,55900,CLA_COUPE,NEW,GRAPEVINE_TX_UNITEDSTATES,PLANT
AMG_CLA_45_COUPE,DENIM_BLUE,BLACK_MB_TEX,55900,CLA_COUPE,NEW,SUNNYVALE_CA_UNITEDSTATES,PLANT
AMG_CLA_45_COUPE,RED_METALLIC,BLACK_MB_TEX,55900,CLA_COUPE,NEW,TUCALOOSA_AL_UNITEDSTATES,PLANT
AMG_CLA_45_COUPE,POLAR_WHITE,BEIGE_MB_TEX,55900,CLA_COUPE,NEW,MEXICOCITY_MEXICO,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,55900,CLA_COUPE,NEW,TORONTO_ON_CANADA,STORE
AMG_CLA_45_COUPE,DENIM_BLUE,BEIGE_MB_TEX,55900,CLA_COUPE,NEW,BUENOSAIRES_ARGENTINA,STORE
AMG_CLA_45_COUPE,RED_METALLIC,BEIGE_MB_TEX,55900,CLA_COUPE,NEW,SAOBERNDARDODOCAMPO_BRAZIL,STORE
AMG_CLA_45_COUPE,POLAR_WHITE,RED_LEATHER,55900,CLA_COUPE,NEW,CENTURION_SOUTHAFRICA,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,RED_LEATHER,55900,CLA_COUPE,NEW,EASTLONDON_SOUTHAFRICA,PLANT
AMG_CLA_45_COUPE,DENIM_BLUE,RED_LEATHER,55900,CLA_COUPE,NEW,CARIO_EGYPT,STORE
AMG_CLA_45_COUPE,RED_METALLIC,RED_LEATHER,55900,CLA_COUPE,NEW,TELAVIV_ISRAEL,STORE
CLA_250_4MATIC_COUPE,POLAR_WHITE,BLACK_MB_TEX,40200,CLA_COUPE,NEW,TOKYO_JAPAN,STORE
CLA_250_4MATIC_COUPE,NIGHT_BLACK,BLACK_MB_TEX,40200,CLA_COUPE,NEW,HITACHI_JAPAN,PLANT
CLA_250_4MATIC_COUPE,DENIM_BLUE,BLACK_MB_TEX,40200,CLA_COUPE,NEW,PUNE_INDIA,PLANT
CLA_250_4MATIC_COUPE,RED_METALLIC,BLACK_MB_TEX,40200,CLA_COUPE,NEW,PUNE_INDIA,STORE
CLA_250_4MATIC_COUPE,POLAR_WHITE,BEIGE_MB_TEX,40200,CLA_COUPE,NEW,HOCHIMINHCITY_VIETNAM,STORE
CLA_250_4MATIC_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,40200,CLA_COUPE,NEW,SEOUL_KOREA,STORE
CLA_250_4MATIC_COUPE,DENIM_BLUE,BEIGE_MB_TEX,40200,CLA_COUPE,NEW,INSTANBUL_TURKEY,STORE
CLA_250_4MATIC_COUPE,RED_METALLIC,BEIGE_MB_TEX,40200,CLA_COUPE,NEW,JAKARTA_INDONESIA,STORE
CLA_250_4MATIC_COUPE,POLAR_WHITE,RED_LEATHER,40200,CLA_COUPE,NEW,KUALA_MALAYSIA,STORE
CLA_250_4MATIC_COUPE,NIGHT_BLACK,RED_LEATHER,40200,CLA_COUPE,NEW,BANGKOK_THAILAND,PLANT
CLA_250_4MATIC_COUPE,DENIM_BLUE,RED_LEATHER,40200,CLA_COUPE,NEW,DUBAI_UAE,STORE
CLA_250_4MATIC_COUPE,RED_METALLIC,RED_LEATHER,40200,CLA_COUPE,NEW,CEBU_PHILLIPINES,STORE
CLA_250_COUPE,POLAR_WHITE,BLACK_MB_TEX,38200,CLA_COUPE,NEW,HONGKONG_CHINA,STORE
CLA_250_COUPE,NIGHT_BLACK,BLACK_MB_TEX,38200,CLA_COUPE,NEW,TAIPEI_TAWIWAN_CHINA,STORE
CLA_250_COUPE,DENIM_BLUE,BLACK_MB_TEX,38200,CLA_COUPE,NEW,BEIJING_CHINA,STORE
CLA_250_COUPE,RED_METALLIC,BLACK_MB_TEX,38200,CLA_COUPE,NEW,SHANGHAI_CHINA,PLANT
CLA_250_COUPE,POLAR_WHITE,BEIGE_MB_TEX,38200,CLA_COUPE,NEW,SINGAPORE_,STORE
CLA_250_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,38200,CLA_COUPE,NEW,AUCKLAND_NEWZEALAND,STORE
CLA_250_COUPE,DENIM_BLUE,BEIGE_MB_TEX,38200,CLA_COUPE,NEW,MELBOURNE_AUSTRALIA,STORE
CLA_250_COUPE,RED_METALLIC,BEIGE_MB_TEX,38200,CLA_COUPE,NEW,SYDNEY_AUSTRALIA,STORE
CLA_250_COUPE,POLAR_WHITE,RED_LEATHER,38200,CLA_COUPE,NEW,MADRID_SPAIN,STORE
CLA_250_COUPE,NIGHT_BLACK,RED_LEATHER,38200,CLA_COUPE,NEW,VALENCIA_SPAIN,PLANT
CLA_250_COUPE,DENIM_BLUE,RED_LEATHER,38200,CLA_COUPE,NEW,ALMERE_NETHERLANDS,STORE
CLA_250_COUPE,RED_METALLIC,RED_LEATHER,38200,CLA_COUPE,NEW,UTRECHT_NETHERLANDS,PLANT
AMG_CLA_35_COUPE,POLAR_WHITE,BLACK_MB_TEX,47900,CLA_COUPE,USED,MOSCOW_RUSSIA,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,BLACK_MB_TEX,47900,CLA_COUPE,USED,ZAGREB_CROATIA,STORE
AMG_CLA_35_COUPE,DENIM_BLUE,BLACK_MB_TEX,47900,CLA_COUPE,USED,BRIXWORTH_UNITEDKINGDOM,STORE
AMG_CLA_35_COUPE,RED_METALLIC,BLACK_MB_TEX,47900,CLA_COUPE,USED,MILTONKEYNES_UNITEDKINGDOM,STORE
AMG_CLA_35_COUPE,POLAR_WHITE,BEIGE_MB_TEX,47900,CLA_COUPE,USED,KIFISSIA_GREECE,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,47900,CLA_COUPE,USED,COPENHAGEN_DENMARK,STORE
AMG_CLA_35_COUPE,DENIM_BLUE,BEIGE_MB_TEX,47900,CLA_COUPE,USED,BERLIN_GERMANY,STORE
AMG_CLA_35_COUPE,RED_METALLIC,BEIGE_MB_TEX,47900,CLA_COUPE,USED,BREMEN_GERMANY,PLANT
AMG_CLA_35_COUPE,POLAR_WHITE,RED_LEATHER,47900,CLA_COUPE,USED,DUSSELDORF_GERMANY,STORE
AMG_CLA_35_COUPE,NIGHT_BLACK,RED_LEATHER,47900,CLA_COUPE,USED,DUSSELDORF_GERMANY,PLANT
AMG_CLA_35_COUPE,DENIM_BLUE,RED_LEATHER,47900,CLA_COUPE,USED,COLOGNE_GERMANY,STORE
AMG_CLA_35_COUPE,RED_METALLIC,RED_LEATHER,47900,CLA_COUPE,USED,HAMBURG_GERMANY,STORE
AMG_CLA_45_COUPE,POLAR_WHITE,BLACK_MB_TEX,55900,CLA_COUPE,USED,MUNICH_GERMANY,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,BLACK_MB_TEX,55900,CLA_COUPE,USED,SINDELFINGEN_GERMANY,STORE
AMG_CLA_45_COUPE,DENIM_BLUE,BLACK_MB_TEX,55900,CLA_COUPE,USED,STUTTGART_GERMANY,STORE
AMG_CLA_45_COUPE,RED_METALLIC,BLACK_MB_TEX,55900,CLA_COUPE,USED,MALMO_SWEDEN,STORE
AMG_CLA_45_COUPE,POLAR_WHITE,BEIGE_MB_TEX,55900,CLA_COUPE,USED,LUXMBOURG_,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,55900,CLA_COUPE,USED,PRAGUE_CZECHREPUBLIC,STORE
AMG_CLA_45_COUPE,DENIM_BLUE,BEIGE_MB_TEX,55900,CLA_COUPE,USED,MILANO_ITALY,STORE
AMG_CLA_45_COUPE,RED_METALLIC,BEIGE_MB_TEX,55900,CLA_COUPE,USED,ROME_ITALY,STORE
AMG_CLA_45_COUPE,POLAR_WHITE,RED_LEATHER,55900,CLA_COUPE,USED,BUCAREST_ROMANIA,STORE
AMG_CLA_45_COUPE,NIGHT_BLACK,RED_LEATHER,55900,CLA_COUPE,USED,BRATISLAVA_SLOVAKIA,STORE
AMG_CLA_45_COUPE,DENIM_BLUE,RED_LEATHER,55900,CLA_COUPE,USED,LEBOURGET_FRANCE,STORE
AMG_CLA_45_COUPE,RED_METALLIC,RED_LEATHER,55900,CLA_COUPE,USED,ZURICH_SWITZERLAND,STORE
CLA_250_4MATIC_COUPE,POLAR_WHITE,BLACK_MB_TEX,40200,CLA_COUPE,USED,EUGENDORF_AUSTRALIA,STORE
CLA_250_4MATIC_COUPE,NIGHT_BLACK,BLACK_MB_TEX,40200,CLA_COUPE,USED,BRUSSELS_BELGIUM,STORE
CLA_250_4MATIC_COUPE,DENIM_BLUE,BLACK_MB_TEX,40200,CLA_COUPE,USED,WARSAW_POLAND,STORE
CLA_250_4MATIC_COUPE,RED_METALLIC,BLACK_MB_TEX,40200,CLA_COUPE,USED,BUDAPEST_HUNGRARY,STORE
CLA_250_4MATIC_COUPE,POLAR_WHITE,BEIGE_MB_TEX,40200,CLA_COUPE,USED,LISBON_PORTUGAL,STORE
CLA_250_4MATIC_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,40200,CLA_COUPE,USED,ATLANTA_GA_UNITEDSTATES,STORE
CLA_250_4MATIC_COUPE,DENIM_BLUE,BEIGE_MB_TEX,40200,CLA_COUPE,USED,GRAPEVINE_TX_UNITEDSTATES,PLANT
CLA_250_4MATIC_COUPE,RED_METALLIC,BEIGE_MB_TEX,40200,CLA_COUPE,USED,SUNNYVALE_CA_UNITEDSTATES,PLANT
CLA_250_4MATIC_COUPE,POLAR_WHITE,RED_LEATHER,40200,CLA_COUPE,USED,TUCALOOSA_AL_UNITEDSTATES,PLANT
CLA_250_4MATIC_COUPE,NIGHT_BLACK,RED_LEATHER,40200,CLA_COUPE,USED,MEXICOCITY_MEXICO,STORE
CLA_250_4MATIC_COUPE,DENIM_BLUE,RED_LEATHER,40200,CLA_COUPE,USED,TORONTO_ON_CANADA,STORE
CLA_250_4MATIC_COUPE,RED_METALLIC,RED_LEATHER,40200,CLA_COUPE,USED,BUENOSAIRES_ARGENTINA,STORE
CLA_250_COUPE,POLAR_WHITE,BLACK_MB_TEX,38200,CLA_COUPE,USED,SAOBERNDARDODOCAMPO_BRAZIL,STORE
CLA_250_COUPE,NIGHT_BLACK,BLACK_MB_TEX,38200,CLA_COUPE,USED,CENTURION_SOUTHAFRICA,STORE
CLA_250_COUPE,DENIM_BLUE,BLACK_MB_TEX,38200,CLA_COUPE,USED,EASTLONDON_SOUTHAFRICA,PLANT
CLA_250_COUPE,RED_METALLIC,BLACK_MB_TEX,38200,CLA_COUPE,USED,CARIO_EGYPT,STORE
CLA_250_COUPE,POLAR_WHITE,BEIGE_MB_TEX,38200,CLA_COUPE,USED,TELAVIV_ISRAEL,STORE
CLA_250_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,38200,CLA_COUPE,USED,TOKYO_JAPAN,STORE
CLA_250_COUPE,DENIM_BLUE,BEIGE_MB_TEX,38200,CLA_COUPE,USED,HITACHI_JAPAN,PLANT
CLA_250_COUPE,RED_METALLIC,BEIGE_MB_TEX,38200,CLA_COUPE,USED,PUNE_INDIA,PLANT
CLA_250_COUPE,POLAR_WHITE,RED_LEATHER,38200,CLA_COUPE,USED,PUNE_INDIA,STORE
CLA_250_COUPE,NIGHT_BLACK,RED_LEATHER,38200,CLA_COUPE,USED,HOCHIMINHCITY_VIETNAM,STORE
CLA_250_COUPE,DENIM_BLUE,RED_LEATHER,38200,CLA_COUPE,USED,SEOUL_KOREA,STORE
CLA_250_COUPE,RED_METALLIC,RED_LEATHER,38200,CLA_COUPE,USED,INSTANBUL_TURKEY,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,BLACK_MB_TEX,72950,CLS_COUPE,NEW,JAKARTA_INDONESIA,STORE
CLS_450_4MATIC_COUPE,NIGHT_BLACK,BLACK_MB_TEX,72950,CLS_COUPE,NEW,KUALA_MALAYSIA,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,BLACK_MB_TEX,72950,CLS_COUPE,NEW,BANGKOK_THAILAND,PLANT
CLS_450_4MATIC_COUPE,RED_METALLIC,BLACK_MB_TEX,72950,CLS_COUPE,NEW,DUBAI_UAE,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,BEIGE_MB_TEX,72950,CLS_COUPE,NEW,CEBU_PHILLIPINES,STORE
CLS_450_4MATIC_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,72950,CLS_COUPE,NEW,HONGKONG_CHINA,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,BEIGE_MB_TEX,72950,CLS_COUPE,NEW,TAIPEI_TAWIWAN_CHINA,STORE
CLS_450_4MATIC_COUPE,RED_METALLIC,BEIGE_MB_TEX,72950,CLS_COUPE,NEW,BEIJING_CHINA,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,RED_LEATHER,72950,CLS_COUPE,NEW,SHANGHAI_CHINA,PLANT
CLS_450_4MATIC_COUPE,NIGHT_BLACK,RED_LEATHER,72950,CLS_COUPE,NEW,SINGAPORE_,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,RED_LEATHER,72950,CLS_COUPE,NEW,AUCKLAND_NEWZEALAND,STORE
CLS_450_4MATIC_COUPE,RED_METALLIC,RED_LEATHER,72950,CLS_COUPE,NEW,MELBOURNE_AUSTRALIA,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,BLACK_MB_TEX,72950,CLS_COUPE,USED,SYDNEY_AUSTRALIA,STORE
CLS_450_4MATIC_COUPE,NIGHT_BLACK,BLACK_MB_TEX,72950,CLS_COUPE,USED,MADRID_SPAIN,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,BLACK_MB_TEX,72950,CLS_COUPE,USED,VALENCIA_SPAIN,PLANT
CLS_450_4MATIC_COUPE,RED_METALLIC,BLACK_MB_TEX,72950,CLS_COUPE,USED,ALMERE_NETHERLANDS,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,BEIGE_MB_TEX,72950,CLS_COUPE,USED,UTRECHT_NETHERLANDS,PLANT
CLS_450_4MATIC_COUPE,NIGHT_BLACK,BEIGE_MB_TEX,72950,CLS_COUPE,USED,MOSCOW_RUSSIA,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,BEIGE_MB_TEX,72950,CLS_COUPE,USED,ZAGREB_CROATIA,STORE
CLS_450_4MATIC_COUPE,RED_METALLIC,BEIGE_MB_TEX,72950,CLS_COUPE,USED,BRIXWORTH_UNITEDKINGDOM,STORE
CLS_450_4MATIC_COUPE,POLAR_WHITE,RED_LEATHER,72950,CLS_COUPE,USED,MILTONKEYNES_UNITEDKINGDOM,STORE
CLS_450_4MATIC_COUPE,NIGHT_BLACK,RED_LEATHER,72950,CLS_COUPE,USED,KIFISSIA_GREECE,STORE
CLS_450_4MATIC_COUPE,DENIM_BLUE,RED_LEATHER,72950,CLS_COUPE,USED,COPENHAGEN_DENMARK,STORE
CLS_450_4MATIC_COUPE,RED_METALLIC,RED_LEATHER,72950,CLS_COUPE,USED,BERLIN_GERMANY,STORE
AMG_E_53_CABRIOLET,POLAR_WHITE,BLACK_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,BREMEN_GERMANY,PLANT
AMG_E_53_CABRIOLET,NIGHT_BLACK,BLACK_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,DUSSELDORF_GERMANY,STORE
AMG_E_53_CABRIOLET,DENIM_BLUE,BLACK_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,DUSSELDORF_GERMANY,PLANT
AMG_E_53_CABRIOLET,RED_METALLIC,BLACK_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,COLOGNE_GERMANY,STORE
AMG_E_53_CABRIOLET,POLAR_WHITE,BEIGE_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,HAMBURG_GERMANY,STORE
AMG_E_53_CABRIOLET,NIGHT_BLACK,BEIGE_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,MUNICH_GERMANY,STORE
AMG_E_53_CABRIOLET,DENIM_BLUE,BEIGE_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,SINDELFINGEN_GERMANY,STORE
AMG_E_53_CABRIOLET,RED_METALLIC,BEIGE_MB_TEX,84350,E_CLASS_CABRIOLET,NEW,STUTTGART_GERMANY,STORE
AMG_E_53_CABRIOLET,POLAR_WHITE,RED_LEATHER,84350,E_CLASS_CABRIOLET,NEW,MALMO_SWEDEN,STORE
AMG_E_53_CABRIOLET,NIGHT_BLACK,RED_LEATHER,84350,E_CLASS_CABRIOLET,NEW,LUXMBOURG_,STORE
AMG_E_53_CABRIOLET,DENIM_BLUE,RED_LEATHER,84350,E_CLASS_CABRIOLET,NEW,PRAGUE_CZECHREPUBLIC,STORE
AMG_E_53_CABRIOLET,RED_METALLIC,RED_LEATHER,84350,E_CLASS_CABRIOLET,NEW,MILANO_ITALY,STORE
E_450_4MATIC_CABRIOLET,POLAR_WHITE,BLACK_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,ROME_ITALY,STORE
E_450_4MATIC_CABRIOLET,NIGHT_BLACK,BLACK_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,BUCAREST_ROMANIA,STORE
E_450_4MATIC_CABRIOLET,DENIM_BLUE,BLACK_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,BRATISLAVA_SLOVAKIA,STORE
E_450_4MATIC_CABRIOLET,RED_METALLIC,BLACK_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,LEBOURGET_FRANCE,STORE
E_450_4MATIC_CABRIOLET,POLAR_WHITE,BEIGE_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,ZURICH_SWITZERLAND,STORE
E_450_4MATIC_CABRIOLET,NIGHT_BLACK,BEIGE_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,EUGENDORF_AUSTRALIA,STORE
E_450_4MATIC_CABRIOLET,DENIM_BLUE,BEIGE_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,BRUSSELS_BELGIUM,STORE
E_450_4MATIC_CABRIOLET,RED_METALLIC,BEIGE_MB_TEX,75750,E_CLASS_CABRIOLET,NEW,WARSAW_POLAND,STORE
E_450_4MATIC_CABRIOLET,POLAR_WHITE,RED_LEATHER,75750,E_CLASS_CABRIOLET,NEW,BUDAPEST_HUNGRARY,STORE
E_450_4MATIC_CABRIOLET,NIGHT_BLACK,RED_LEATHER,75750,E_CLASS_CABRIOLET,NEW,LISBON_PORTUGAL,STORE
